BE.NMBS.376;MOLLEM;50.932808;4.21675;841;
BE.NMBS.377;MOMALLE;50.669911;5.367597;842;
BE.NMBS.378;MONS;50.45445;3.942303;848;
BE.NMBS.379;MONT SAINT GUIBERT;50.638214;4.612581;855;
BE.NMBS.380;MOORTSELE;50.953053;3.78055;860;
BE.NMBS.381;MORLANWELZ;50.458;4.247367;862;
BE.NMBS.382;MORTSEL;51.190291;4.440127;863;
BE.NMBS.383;MORTSEL DEURNESTEENWEG;51.186039;4.44383;864;
BE.NMBS.384;MORTSEL OUDE GOD;51.171914;4.455511;866;
BE.NMBS.385;MOUSCRON;50.738372;3.225307;868;
BE.NMBS.386;MOUSTIER;50.452754;4.693809;870;
BE.NMBS.387;MUIZEN;51.008203;4.513839;871;
BE.NMBS.388;MUNKZWALM;50.875853;3.731544;873;
BE.NMBS.389;NAMECHE;50.470381;4.998369;894;
BE.NMBS.390;NAMEN;50.469156;4.862057;895;
BE.NMBS.390;NAMUR;50.469156;4.862057;895;
BE.NMBS.391;NANINNE;50.419394;4.930342;896;
BE.NMBS.392;NATOYE;50.343358;5.0612;897;
BE.NMBS.393;NEERPELT;51.222414;5.436692;899;
BE.NMBS.394;NEERWINDEN;50.763964;5.036322;900;
BE.NMBS.395;NESSONVAUX;50.572043;5.741708;901;
BE.NMBS.396;NEUFCHATEAU;49.853819;5.452592;752;
BE.NMBS.397;NEUFVILLES;50.543597;4.010669;902;
BE.NMBS.398;NIEL;51.110917;4.340583;905;
BE.NMBS.399;NIEUWKERKEN WAAS;51.185114;4.184414;906;
BE.NMBS.400;NIJLEN;51.159717;4.664447;907;
BE.NMBS.401;NIJVEL;50.600536;4.334678;911;
BE.NMBS.402;NIMY;50.471812;3.956505;908;
BE.NMBS.403;NINOVE;50.839504;4.026242;910;
BE.NMBS.404;NIVELLES;50.600536;4.334678;911;
BE.NMBS.405;NOSSEGEM;50.883308;4.506108;916;
BE.NMBS.406;OBAIX BUZET;50.535765;4.363632;919;
BE.NMBS.407;OBOURG;50.469539;4.008558;920;
BE.NMBS.408;OKEGEM;50.857256;4.053542;923;
BE.NMBS.409;OLEN;51.17403;4.9025;924;
BE.NMBS.410;OOSTENDE;51.226518;2.927904;929;
BE.NMBS.411;OOSTKAMP;51.154108;3.257467;931;
BE.NMBS.412;OPWIJK;50.974503;4.187442;933;
BE.NMBS.463;OPZULLIK;50.663319;3.937144;121;
BE.NMBS.410;OSTEND ;51.226518;2.927904;929;
BE.NMBS.410;OSTENDE;51.226518;2.927904;929;
BE.NMBS.413;OTTIGNIES;50.671632;4.569615;936;
BE.NMBS.414;OUD HEVERLEE;50.835928;4.653306;941;
BE.NMBS.415;OUDEGEM;51.014903;4.062361;938;
BE.NMBS.416;OUDENAARDE;50.850558;3.600803;939;
BE.NMBS.417;OVERPELT;51.21555;5.423126;1666;
BE.NMBS.418;PALISEUL;49.894789;5.118997;951;
BE.NMBS.419;PAPEGEM;50.687817;3.823797;952;
BE.NMBS.419;PAPIGNIES;50.687817;3.823797;952;
BE.NMBS.420;PECROT;50.779208;4.651031;954;
BE.NMBS.421;PEPINSTER;50.568814;5.808247;956;
BE.NMBS.422;PEPINSTER CITE;50.563381;5.804611;957;
BE.NMBS.423;PERUWELZ;50.513639;3.592061;958;
BE.NMBS.424;PHILIPPEVILLE;50.191639;4.535958;961;
BE.NMBS.425;PIETON;50.434964;4.288444;962;
BE.NMBS.426;POIX SAINT HUBERT;50.019772;5.292058;968;
BE.NMBS.427;PONT A CELLES;50.5136;4.354139;970;
BE.NMBS.428;PONT DE SERAING;50.619968;5.511328;971;
BE.NMBS.429;POPERINGE;50.854421;2.736304;973;
BE.NMBS.430;POULSEUR;50.508958;5.57819;974;
BE.NMBS.431;PROFONDSART;50.693761;4.54915;975;
BE.NMBS.432;PRY;50.268789;4.430361;976;
BE.NMBS.433;PUURS;51.077219;4.283558;977;
BE.NMBS.434;QUAREGNON;50.450039;3.855461;979;
BE.NMBS.435;QUEVY;50.341517;3.909245;982;
BE.NMBS.436;QUIEVRAIN;50.410514;3.686067;984;
BE.NMBS.437;REBAIX;50.661058;3.793502;989;
BE.NMBS.438;REMICOURT;50.678608;5.321406;991;
BE.NMBS.444;RENAIX;50.742508;3.60255;1013;
BE.NMBS.439;RHISNES;50.499347;4.801872;995;
BE.NMBS.467;RHODE SAINT GENESE;50.748081;4.361492;1079;
BE.NMBS.440;RIVAGE;50.486422;5.585186;996;
BE.NMBS.441;RIXENSART;50.711414;4.532861;997;
BE.NMBS.442;ROESELARE;50.949358;3.130358;1005;
BE.NMBS.443;RONET;50.457735;4.828415;1009;
BE.NMBS.444;RONSE;50.742508;3.60255;1013;
BE.NMBS.442;ROULERS;50.949358;3.130358;1005;
BE.NMBS.445;ROUX;50.443114;4.393197;1018;
BE.NMBS.446;RUISBROEK;50.791831;4.295328;1021;
BE.NMBS.448;SAINT DENIS BOVESSE;50.521297;4.767792;1031;
BE.NMBS.449;SAINT GHISLAIN;50.442625;3.820092;1034;
BE.NMBS.450;SAINT JOB;50.79362;4.360403;1081;
BE.NMBS.474;SAINT NICOLAS;51.17174;4.14315;1088;
BE.NMBS.475;SAINT TROND;50.817617;5.17665;1090;
BE.NMBS.451;SART BERNARD;50.406617;4.948467;1043;
BE.NMBS.452;SCHAARBEEK;50.878508;4.378644;1048;
BE.NMBS.453;SCHAERBEEK;50.878508;4.378644;1048;
BE.NMBS.454;SCHELDEWINDEKE;50.937803;3.777614;1056;
BE.NMBS.455;SCHELLEBELLE;51.003153;3.921372;1058;
BE.NMBS.456;SCHENDELBEKE;50.797818;3.899159;1059;
BE.NMBS.457;SCHOONAARDE;51.003116;4.011276;1060;
BE.NMBS.458;SCHULEN;50.96335;5.188078;1061;
BE.NMBS.459;SCLAIGNEAUX;50.492204;5.026374;1062;
BE.NMBS.460;SCLESSIN;50.610396;5.556722;1063;
BE.NMBS.461;SERSKAMP;50.984403;3.959356;1068;
BE.NMBS.463;SILLY;50.663319;3.937144;121;
BE.NMBS.465;SINT AGATHA BERCHEM;50.872831;4.290961;243;
BE.NMBS.466;SINT DENIJS BOEKEL;50.874303;3.698397;1076;
BE.NMBS.467;SINT GENESIUS RODE;50.748081;4.361492;1079;
BE.NMBS.468;SINT GILLIS;51.021925;4.11715;1730;
BE.NMBS.468;SINT GILLIS ;51.021925;4.11715;1730;
BE.NMBS.469;SINT JOB;50.79362;4.360403;1081;
BE.NMBS.470;SINT JORIS WEERT;50.8013;4.65195;1082;
BE.NMBS.471;SINT KATELIJNE WAVER;51.070931;4.495481;1083;
BE.NMBS.472;SINT MARIABURG;51.292714;4.434961;1084;
BE.NMBS.473;SINT MARTENS BODEGEM;50.867158;4.205081;1087;
BE.NMBS.474;SINT NIKLAAS;51.17174;4.14315;1088;
BE.NMBS.475;SINT TRUIDEN;50.817617;5.17665;1090;
BE.NMBS.476;SLEIDINGE;51.126428;3.66776;1091;
BE.NMBS.477;SOIGNIES;50.573447;4.069142;1092;
BE.NMBS.478;SOLRE SUR SAMBRE;50.312639;4.158431;1093;
BE.NMBS.479;SPA;50.490163;5.855831;1097;
BE.NMBS.481;STATTE;50.528283;5.219678;1102;
BE.NMBS.482;STOCKEM;49.690736;5.767712;1107;
BE.NMBS.483;SY;50.403122;5.523094;1113;
BE.NMBS.484;TAMINES;50.432088;4.608861;1125;
BE.NMBS.485;TAMISE;51.125914;4.221817;1128;
BE.NMBS.485;TEMSE;51.125914;4.221817;1128;
BE.NMBS.486;TERHAGEN;50.902003;3.897361;1130;
BE.NMBS.487;TERHULPEN;50.737958;4.497064;672;
BE.NMBS.137;TERMONDE;51.022775;4.101431;319;
BE.NMBS.488;TERNAT;50.874519;4.165342;1131;
BE.NMBS.489;TESTELT;51.009864;4.945833;1134;
BE.NMBS.490;THEUX;50.536314;5.815186;1135;
BE.NMBS.491;THIEU;50.469539;4.098522;1136;
BE.NMBS.492;THUIN;50.342739;4.288914;1139;
BE.NMBS.493;THULIN;50.423789;3.745783;1141;
BE.NMBS.494;TIELEN;51.241017;4.893089;1144;
BE.NMBS.495;TIELT;50.990058;3.328611;1145;
BE.NMBS.496;TIENEN;50.808022;4.925814;1146;
BE.NMBS.497;TILFF;50.570464;5.582514;1147;
BE.NMBS.498;TILLY;50.556742;4.551353;1149;
BE.NMBS.496;TIRLEMONT;50.808022;4.925814;1146;
BE.NMBS.499;TOLLEMBEEK;50.735382;3.992833;1150;
BE.NMBS.500;TONGEREN;50.784214;5.473222;1151;
BE.NMBS.500;TONGRES;50.784214;5.473222;1151;
BE.NMBS.501;TORHOUT;51.064708;3.105869;1152;
BE.NMBS.502;TOURNAI;50.613125;3.396936;1154;
BE.NMBS.503;TROIS PONTS;50.369264;5.872817;1157;
BE.NMBS.146;TRONCHIENNES;51.0474;3.653483;335;
BE.NMBS.504;TROOZ;50.573337;5.688504;1159;
BE.NMBS.505;TUBEKE;50.691708;4.205725;1160;
BE.NMBS.505;TUBIZE;50.691708;4.205725;1160;
BE.NMBS.506;TURNHOUT;51.322775;4.937564;1161;
BE.NMBS.507;UCCLE CALEVOET;50.792131;4.331383;1167;
BE.NMBS.508;UCCLE STALLE;50.802431;4.323539;1168;
BE.NMBS.509;UKKEL KALEVOET;50.792131;4.331383;1167;
BE.NMBS.510;UKKEL STALLE;50.802431;4.323539;1168;
BE.NMBS.511;VELTEM;50.900519;4.633522;1174;
BE.NMBS.512;VERTRIJK;50.8359;4.836591;1176;
BE.NMBS.513;VERVIERS CENTRAAL;50.587821;5.854597;1177;
BE.NMBS.513;VERVIERS CENTRAL;50.587821;5.854597;1177;
BE.NMBS.514;VERVIERS PALAIS;50.590961;5.865262;1180;
BE.NMBS.514;VERVIERS PALEIS;50.590961;5.865262;1180;
BE.NMBS.515;VEURNE;51.073897;2.669742;1181;
BE.NMBS.516;VIANE MOERBEKE;50.751914;3.917055;1182;
BE.NMBS.517;VICHTE;50.833558;3.392842;1184;
BE.NMBS.518;VIELSALM;50.278814;5.909;1185;
BE.NMBS.519;VIJFHUIZEN;50.943327;3.982651;1186;
BE.NMBS.520;VILLE POMMEROEUL;50.464339;3.724189;1187;
BE.NMBS.521;VILLERS LA VILLE;50.578028;4.533432;1189;
BE.NMBS.522;VILVOORDE;50.924208;4.432583;1192;
BE.NMBS.522;VILVORDE;50.924208;4.432583;1192;
BE.NMBS.523;VIRTON;49.560932;5.518441;1194;
BE.NMBS.524;VISE;50.740296;5.692835;1195;
BE.NMBS.525;VIVILLE;49.688369;5.785497;1198;
BE.NMBS.527;VORST OOST;50.810204;4.320936;414;
BE.NMBS.528;VORST ZUID;50.810158;4.310025;415;
BE.NMBS.529;WAARSCHOOT;51.154608;3.615353;1206;
BE.NMBS.530;WALCOURT;50.258639;4.435336;1207;
BE.NMBS.531;WAREGEM;50.892458;3.425514;1212;
BE.NMBS.532;WAREMME;50.694725;5.248986;1213;
BE.NMBS.533;WATERLOO;50.715558;4.382925;1218;
BE.NMBS.534;WATERMAAL;50.809691;4.399692;1219;
BE.NMBS.535;WATERMAEL;50.809691;4.399692;1219;
BE.NMBS.536;WAVER;50.716272;4.604783;1223;
BE.NMBS.537;WAVRE;50.716272;4.604783;1223;
BE.NMBS.538;WEERDE;50.977411;4.470292;1224;
BE.NMBS.539;WELKENRAEDT;50.659464;5.974261;1226;
BE.NMBS.540;WELLE;50.903375;4.050922;1228;
BE.NMBS.541;WERVIK;50.781861;3.046975;1229;
BE.NMBS.542;WESPELAAR TILDONK;50.958297;4.637489;1230;
BE.NMBS.543;WETTEREN;51.001603;3.881881;1234;
BE.NMBS.544;WEVELGEM;50.811017;3.182533;1235;
BE.NMBS.545;WEZEMAAL;50.956206;4.748314;1238;
BE.NMBS.524;WEZET;50.740296;5.692835;1195;
BE.NMBS.546;WICHELEN;51.001903;3.974897;1253;
BE.NMBS.547;WIJGMAAL;50.923017;4.700242;1242;
BE.NMBS.548;WILDERT;51.427614;4.463825;1244;
BE.NMBS.549;WILLEBROEK;51.066608;4.356083;1245;
BE.NMBS.550;WONDELGEM;51.086864;3.718372;1248;
BE.NMBS.272;YPRES;50.8474;2.876589;602;
BE.NMBS.551;YVES GOMEZEE;50.238039;4.490469;1254;
BE.NMBS.552;YVOIR;50.320839;4.878644;1255;
BE.NMBS.553;ZANDBERGEN;50.80715;3.956928;1256;
BE.NMBS.554;ZAVENTEM;50.88572;4.469886;1260;
BE.NMBS.555;ZEDELGEM;51.12641;3.1634;1261;
BE.NMBS.556;ZEEBRUGGE DORP;51.326108;3.195697;1262;
BE.NMBS.557;ZEEBRUGGE STRAND;51.324546;3.186668;1723;
BE.NMBS.558;ZELE;51.073103;4.041586;1265;
BE.NMBS.559;ZELLIK;50.889731;4.275583;1266;
BE.NMBS.560;ZICHEM;51.006694;4.987358;1270;
BE.NMBS.561;ZINGEM;50.909158;3.645875;1272;
BE.NMBS.477;ZINNIK;50.573447;4.069142;1092;
BE.NMBS.562;ZOTTEGEM;50.869103;3.814414;1274;
BE.NMBS.563;ZWANKENDAMME;51.306408;3.191564;1275;
BE.NMBS.564;ZWIJNDRECHT;51.214214;4.329161;1278;
